Reservoir_Name,Date,Rainfall_mm,Inflow_cumecs,Outflow_cumecs,Runoff_Factor,Storage_BCM,Capacity_Percentage
Mettur,2021-03-01,0.0,0.4,1.16,0.4,0.0,0.0
Mettur,2021-03-02,0.01,0.27,1.08,0.4,0.0,0.0
Mettur,2021-03-03,0.0,0.5,1.27,0.4,0.0,0.0
Mettur,2021-03-04,0.0,0.28,1.54,0.4,0.0,0.0
Mettur,2021-03-05,0.0,0.11,1.28,0.4,0.0,0.0
Mettur,2021-03-06,0.0,0.38,1.5,0.4,0.0,0.0
Mettur,2021-03-07,0.0,0.17,1.9,0.4,0.0,0.0
Mettur,2021-03-08,3.47,7.33,1.54,0.4,0.5783,22.24
Mettur,2021-03-09,0.0,0.2,1.79,0.4,0.4196,16.14
Mettur,2021-03-10,0.0,0.43,1.03,0.4,0.3598,13.84
Mettur,2021-03-11,0.54,1.29,1.46,0.4,0.3431,13.2
Mettur,2021-03-12,2.07,4.41,1.88,0.4,0.5956,22.91
Mettur,2021-03-13,0.0,0.11,1.01,0.4,0.5055,19.44
Mettur,2021-03-14,0.0,0.44,1.73,0.4,0.3765,14.48
Mettur,2021-03-15,0.0,0.28,1.97,0.4,0.2069,7.96
Mettur,2021-03-16,0.0,0.35,1.48,0.4,0.0939,3.61
Mettur,2021-03-17,0.0,0.44,1.65,0.4,0.0,0.0
Mettur,2021-03-18,0.0,0.36,1.11,0.4,0.0,0.0
Mettur,2021-03-19,0.0,0.37,1.4,0.4,0.0,0.0
Mettur,2021-03-20,0.0,0.41,1.9,0.4,0.0,0.0
Mettur,2021-03-21,0.0,0.24,1.64,0.4,0.0,0.0
Mettur,2021-03-22,0.0,0.37,1.49,0.4,0.0,0.0
Mettur,2021-03-23,0.0,0.32,1.8,0.4,0.0,0.0
Mettur,2021-03-24,0.43,1.23,1.96,0.4,0.0,0.0
Mettur,2021-03-25,0.0,0.42,1.76,0.4,0.0,0.0
Mettur,2021-03-26,0.0,0.21,1.06,0.4,0.0,0.0
Mettur,2021-03-27,0.02,0.27,1.79,0.4,0.0,0.0
Mettur,2021-03-28,0.0,0.26,1.79,0.4,0.0,0.0
Mettur,2021-03-29,1.03,2.51,1.59,0.4,0.0924,3.55
Mettur,2021-03-30,0.0,0.1,1.96,0.4,0.0,0.0
Mettur,2021-03-31,1.03,2.35,1.81,0.4,0.0537,2.07
Mettur,2021-04-01,1.0,2.14,1.09,0.4,0.159,6.11
Mettur,2021-04-02,0.0,0.13,1.2,0.4,0.0516,1.99
Mettur,2021-04-03,1.9,4.29,1.54,0.4,0.3264,12.55
Mettur,2021-04-04,0.0,0.17,1.61,0.4,0.1823,7.01
Mettur,2021-04-05,0.0,0.43,1.9,0.4,0.0348,1.34
Mettur,2021-04-06,0.0,0.46,1.88,0.4,0.0,0.0
Mettur,2021-04-07,0.0,0.45,1.15,0.4,0.0,0.0
Mettur,2021-04-08,0.0,0.22,1.06,0.4,0.0,0.0
Mettur,2021-04-09,0.0,0.24,1.2,0.4,0.0,0.0
Mettur,2021-04-10,0.0,0.16,1.79,0.4,0.0,0.0
Mettur,2021-04-11,0.0,0.19,1.25,0.4,0.0,0.0
Mettur,2021-04-12,0.0,0.49,1.82,0.4,0.0,0.0
Mettur,2021-04-13,2.72,5.88,1.66,0.4,0.4218,16.22
Mettur,2021-04-14,0.0,0.17,1.37,0.4,0.302,11.61
Mettur,2021-04-15,0.0,0.26,1.18,0.4,0.2107,8.1
Mettur,2021-04-16,0.0,0.37,1.2,0.4,0.1272,4.89
Mettur,2021-04-17,0.0,0.42,1.02,0.4,0.0676,2.6
Mettur,2021-04-18,0.11,0.46,1.39,0.4,0.0,0.0
Mettur,2021-04-19,0.05,0.58,1.57,0.4,0.0,0.0
Mettur,2021-04-20,0.0,0.48,1.86,0.4,0.0,0.0
Mettur,2021-04-21,0.0,0.21,1.42,0.4,0.0,0.0
Mettur,2021-04-22,0.0,0.44,1.58,0.4,0.0,0.0
Mettur,2021-04-23,0.0,0.15,1.2,0.4,0.0,0.0
Mettur,2021-04-24,0.0,0.25,1.56,0.4,0.0,0.0
Mettur,2021-04-25,0.0,0.39,1.25,0.4,0.0,0.0
Mettur,2021-04-26,0.0,0.37,1.62,0.4,0.0,0.0
Mettur,2021-04-27,0.0,0.25,1.11,0.4,0.0,0.0
Mettur,2021-04-28,0.0,0.44,1.87,0.4,0.0,0.0
Mettur,2021-04-29,0.0,0.3,1.66,0.4,0.0,0.0
Mettur,2021-04-30,0.0,0.35,1.68,0.4,0.0,0.0
Mettur,2021-05-01,0.0,0.42,1.78,0.4,0.0,0.0
Mettur,2021-05-02,0.0,0.47,1.78,0.4,0.0,0.0
Mettur,2021-05-03,0.0,0.24,1.47,0.4,0.0,0.0
Mettur,2021-05-04,0.0,0.3,1.29,0.4,0.0,0.0
Mettur,2021-05-05,0.45,1.39,1.57,0.4,0.0,0.0
Mettur,2021-05-06,0.0,0.27,1.26,0.4,0.0,0.0
Mettur,2021-05-07,0.0,0.15,1.09,0.4,0.0,0.0
Mettur,2021-05-08,0.0,0.18,1.6,0.4,0.0,0.0
Mettur,2021-05-09,0.0,0.22,1.92,0.4,0.0,0.0
Mettur,2021-05-10,0.0,0.42,1.3,0.4,0.0,0.0
Mettur,2021-05-11,0.0,0.44,1.43,0.4,0.0,0.0
Mettur,2021-05-12,0.0,0.37,1.47,0.4,0.0,0.0
Mettur,2021-05-13,0.89,1.94,1.74,0.4,0.0199,0.76
Mettur,2021-05-14,2.64,5.74,1.29,0.4,0.4655,17.91
Mettur,2021-05-15,0.0,0.3,1.23,0.4,0.3722,14.32
Mettur,2021-05-16,0.0,0.28,1.78,0.4,0.2217,8.53
Mettur,2021-05-17,0.0,0.3,1.61,0.4,0.0902,3.47
Mettur,2021-05-18,0.83,2.08,1.09,0.4,0.1894,7.29
Mettur,2021-05-19,0.0,0.2,1.31,0.4,0.0785,3.02
Mettur,2021-05-20,0.0,0.49,1.61,0.4,0.0,0.0
Mettur,2021-05-21,0.0,0.31,1.28,0.4,0.0,0.0
Mettur,2021-05-22,0.0,0.26,1.91,0.4,0.0,0.0
Mettur,2021-05-23,0.0,0.16,1.66,0.4,0.0,0.0
Mettur,2021-05-24,0.0,0.29,1.27,0.4,0.0,0.0
Mettur,2021-05-25,0.0,0.38,1.77,0.4,0.0,0.0
Mettur,2021-05-26,0.0,0.38,1.91,0.4,0.0,0.0
Mettur,2021-05-27,0.0,0.45,1.47,0.4,0.0,0.0
Mettur,2021-05-28,0.0,0.26,1.11,0.4,0.0,0.0
Mettur,2021-05-29,0.0,0.44,1.31,0.4,0.0,0.0
Mettur,2021-05-30,0.0,0.12,1.08,0.4,0.0,0.0
Mettur,2021-05-31,0.0,0.46,1.59,0.4,0.0,0.0
Mettur,2021-06-01,5.63,11.72,0.77,0.4,1.0947,42.1
Mettur,2021-06-02,0.0,0.42,0.71,0.4,1.0656,40.99
Mettur,2021-06-03,4.47,9.33,0.94,0.4,1.9048,73.26
Mettur,2021-06-04,9.05,18.35,0.91,0.4,2.6,100.0
Mettur,2021-06-05,11.35,23.08,0.81,0.4,2.6,100.0
Mettur,2021-06-06,5.63,11.64,0.77,0.4,2.6,100.0
Mettur,2021-06-07,6.64,13.55,0.72,0.4,2.6,100.0
Mettur,2021-06-08,0.0,0.25,0.73,0.4,2.5516,98.14
Mettur,2021-06-09,4.11,8.33,0.54,0.4,2.6,100.0
Mettur,2021-06-10,7.33,15.06,0.81,0.4,2.6,100.0
Mettur,2021-06-11,11.25,22.61,0.63,0.4,2.6,100.0
Mettur,2021-06-12,15.43,31.15,0.89,0.4,2.6,100.0
Mettur,2021-06-13,16.28,33.03,0.85,0.4,2.6,100.0
Mettur,2021-06-14,6.27,12.75,0.99,0.4,2.6,100.0
Mettur,2021-06-15,0.0,0.14,0.51,0.4,2.5628,98.57
Mettur,2021-06-16,0.0,0.49,0.72,0.4,2.5394,97.67
Mettur,2021-06-17,4.89,9.96,1.0,0.4,2.6,100.0
Mettur,2021-06-18,0.0,0.17,0.86,0.4,2.5308,97.34
Mettur,2021-06-19,9.83,20.09,0.55,0.4,2.6,100.0
Mettur,2021-06-20,0.0,0.42,0.74,0.4,2.5678,98.76
Mettur,2021-06-21,6.85,14.08,0.53,0.4,2.6,100.0
Mettur,2021-06-22,7.13,14.65,0.76,0.4,2.6,100.0
Mettur,2021-06-23,9.83,20.05,0.69,0.4,2.6,100.0
Mettur,2021-06-24,7.87,16.17,0.64,0.4,2.6,100.0
Mettur,2021-06-25,0.0,0.18,0.78,0.4,2.54,97.69
Mettur,2021-06-26,21.23,42.67,0.71,0.4,2.6,100.0
Mettur,2021-06-27,0.0,0.34,0.51,0.4,2.5828,99.34
Mettur,2021-06-28,13.72,27.75,0.71,0.4,2.6,100.0
Mettur,2021-06-29,0.0,0.36,0.99,0.4,2.5368,97.57
Mettur,2021-06-30,0.0,0.39,0.73,0.4,2.5025,96.25
Mettur,2021-07-01,0.0,0.37,0.52,0.4,2.4882,95.7
Mettur,2021-07-02,4.48,9.4,0.63,0.4,2.6,100.0
Mettur,2021-07-03,16.93,34.2,0.84,0.4,2.6,100.0
Mettur,2021-07-04,26.34,53.0,0.66,0.4,2.6,100.0
Mettur,2021-07-05,0.81,1.78,0.62,0.4,2.6,100.0
Mettur,2021-07-06,1.74,3.7,0.5,0.4,2.6,100.0
Mettur,2021-07-07,27.11,54.57,0.98,0.4,2.6,100.0
Mettur,2021-07-08,7.18,14.66,0.83,0.4,2.6,100.0
Mettur,2021-07-09,6.36,12.85,0.54,0.4,2.6,100.0
Mettur,2021-07-10,22.14,44.52,0.51,0.4,2.6,100.0
Mettur,2021-07-11,14.01,28.17,0.74,0.4,2.6,100.0
Mettur,2021-07-12,11.68,23.83,0.55,0.4,2.6,100.0
Mettur,2021-07-13,0.78,1.99,0.93,0.4,2.6,100.0
Mettur,2021-07-14,6.23,12.62,0.63,0.4,2.6,100.0
Mettur,2021-07-15,11.51,23.17,0.83,0.4,2.6,100.0
Mettur,2021-07-16,13.34,27.07,0.99,0.4,2.6,100.0
Mettur,2021-07-17,20.47,41.28,0.79,0.4,2.6,100.0
Mettur,2021-07-18,0.0,0.41,0.97,0.4,2.5442,97.85
Mettur,2021-07-19,7.74,15.94,0.92,0.4,2.6,100.0
Mettur,2021-07-20,6.12,12.59,0.9,0.4,2.6,100.0
Mettur,2021-07-21,6.16,12.82,0.7,0.4,2.6,100.0
Mettur,2021-07-22,15.94,32.13,0.71,0.4,2.6,100.0
Mettur,2021-07-23,15.45,31.37,0.62,0.4,2.6,100.0
Mettur,2021-07-24,7.78,15.76,0.8,0.4,2.6,100.0
Mettur,2021-07-25,4.88,9.91,0.54,0.4,2.6,100.0
Mettur,2021-07-26,0.0,0.3,0.97,0.4,2.5327,97.41
Mettur,2021-07-27,5.66,11.68,0.77,0.4,2.6,100.0
Mettur,2021-07-28,0.0,0.33,0.9,0.4,2.5433,97.82
Mettur,2021-07-29,6.46,13.27,0.64,0.4,2.6,100.0
Mettur,2021-07-30,3.67,7.76,0.59,0.4,2.6,100.0
Mettur,2021-07-31,9.79,19.78,0.53,0.4,2.6,100.0
Mettur,2021-08-01,7.63,15.75,0.95,0.4,2.6,100.0
Mettur,2021-08-02,6.65,13.74,0.99,0.4,2.6,100.0
Mettur,2021-08-03,9.58,19.65,0.51,0.4,2.6,100.0
Mettur,2021-08-04,26.87,53.86,0.85,0.4,2.6,100.0
Mettur,2021-08-05,30.39,61.11,0.91,0.4,2.6,100.0
Mettur,2021-08-06,2.91,6.06,0.86,0.4,2.6,100.0
Mettur,2021-08-07,5.74,11.77,0.6,0.4,2.6,100.0
Mettur,2021-08-08,0.0,0.21,0.73,0.4,2.5474,97.98
Mettur,2021-08-09,19.7,39.85,0.59,0.4,2.6,100.0
Mettur,2021-08-10,4.33,9.02,0.56,0.4,2.6,100.0
Mettur,2021-08-11,5.51,11.2,0.65,0.4,2.6,100.0
Mettur,2021-08-12,11.25,22.74,0.59,0.4,2.6,100.0
Mettur,2021-08-13,5.81,12.06,0.75,0.4,2.6,100.0
Mettur,2021-08-14,0.0,0.45,0.83,0.4,2.5619,98.54
Mettur,2021-08-15,0.0,0.46,0.52,0.4,2.5557,98.3
Mettur,2021-08-16,0.0,0.25,0.56,0.4,2.5246,97.1
Mettur,2021-08-17,17.55,35.42,0.74,0.4,2.6,100.0
Mettur,2021-08-18,10.88,22.07,0.86,0.4,2.6,100.0
Mettur,2021-08-19,0.0,0.41,0.73,0.4,2.5685,98.79
Mettur,2021-08-20,0.0,0.11,0.9,0.4,2.4895,95.75
Mettur,2021-08-21,6.56,13.49,0.77,0.4,2.6,100.0
Mettur,2021-08-22,3.77,7.77,0.71,0.4,2.6,100.0
Mettur,2021-08-23,16.3,33.01,0.73,0.4,2.6,100.0
Mettur,2021-08-24,19.77,39.79,0.53,0.4,2.6,100.0
Mettur,2021-08-25,0.0,0.44,0.76,0.4,2.5676,98.75
Mettur,2021-08-26,0.0,0.15,0.87,0.4,2.4963,96.01
Mettur,2021-08-27,16.83,34.05,0.77,0.4,2.6,100.0
Mettur,2021-08-28,6.8,13.82,0.83,0.4,2.6,100.0
Mettur,2021-08-29,0.0,0.29,0.61,0.4,2.5675,98.75
Mettur,2021-08-30,0.0,0.5,0.87,0.4,2.5305,97.33
Mettur,2021-08-31,15.36,30.94,0.55,0.4,2.6,100.0
Mettur,2021-09-01,11.22,22.86,0.72,0.4,2.6,100.0
Mettur,2021-09-02,9.41,19.13,0.98,0.4,2.6,100.0
Mettur,2021-09-03,12.22,24.66,0.82,0.4,2.6,100.0
Mettur,2021-09-04,9.02,18.18,0.5,0.4,2.6,100.0
Mettur,2021-09-05,5.07,10.44,0.92,0.4,2.6,100.0
Mettur,2021-09-06,11.56,23.31,0.58,0.4,2.6,100.0
Mettur,2021-09-07,3.81,7.88,0.57,0.4,2.6,100.0
Mettur,2021-09-08,0.0,0.4,0.58,0.4,2.5825,99.33
Mettur,2021-09-09,0.0,0.31,0.56,0.4,2.5574,98.36
Mettur,2021-09-10,0.0,0.23,0.79,0.4,2.5019,96.23
Mettur,2021-09-11,20.02,40.24,0.79,0.4,2.6,100.0
Mettur,2021-09-12,13.63,27.65,0.96,0.4,2.6,100.0
Mettur,2021-09-13,12.42,25.08,0.68,0.4,2.6,100.0
Mettur,2021-09-14,2.71,5.83,0.71,0.4,2.6,100.0
Mettur,2021-09-15,0.0,0.4,0.63,0.4,2.5772,99.12
Mettur,2021-09-16,7.45,15.3,0.73,0.4,2.6,100.0
Mettur,2021-09-17,18.92,38.12,0.73,0.4,2.6,100.0
Mettur,2021-09-18,10.44,21.07,0.52,0.4,2.6,100.0
Mettur,2021-09-19,7.04,14.27,0.68,0.4,2.6,100.0
Mettur,2021-09-20,4.09,8.41,0.71,0.4,2.6,100.0
Mettur,2021-09-21,0.0,0.3,0.68,0.4,2.5622,98.54
Mettur,2021-09-22,0.0,0.36,0.91,0.4,2.5075,96.44
Mettur,2021-09-23,14.84,29.85,0.8,0.4,2.6,100.0
Mettur,2021-09-24,8.34,17.07,0.53,0.4,2.6,100.0
Mettur,2021-09-25,10.34,20.79,0.51,0.4,2.6,100.0
Mettur,2021-09-26,4.68,9.73,0.6,0.4,2.6,100.0
Mettur,2021-09-27,3.92,8.24,0.85,0.4,2.6,100.0
Mettur,2021-09-28,13.4,27.16,0.86,0.4,2.6,100.0
Mettur,2021-09-29,19.02,38.32,0.7,0.4,2.6,100.0
Mettur,2021-09-30,0.0,0.14,0.67,0.4,2.5469,97.96
Mettur,2021-10-01,0.1,0.49,1.97,0.4,2.3991,92.27
Mettur,2021-10-02,0.0,0.15,1.64,0.4,2.2508,86.57
Mettur,2021-10-03,0.0,0.37,1.02,0.4,2.185,84.04
Mettur,2021-10-04,0.0,0.43,1.49,0.4,2.0795,79.98
Mettur,2021-10-05,0.0,0.33,1.55,0.4,1.9568,75.26
Mettur,2021-10-06,0.79,1.84,1.86,0.4,1.9545,75.17
Mettur,2021-10-07,0.0,0.24,1.97,0.4,1.7818,68.53
Mettur,2021-10-08,0.0,0.22,1.16,0.4,1.6879,64.92
Mettur,2021-10-09,0.0,0.44,1.39,0.4,1.5923,61.24
Mettur,2021-10-10,0.0,0.16,1.61,0.4,1.4472,55.66
Mettur,2021-10-11,0.0,0.24,1.68,0.4,1.3027,50.1
Mettur,2021-10-12,0.0,0.16,1.67,0.4,1.1524,44.32
Mettur,2021-10-13,0.0,0.22,1.27,0.4,1.0476,40.29
Mettur,2021-10-14,0.0,0.23,1.69,0.4,0.9014,34.67
Mettur,2021-10-15,0.0,0.29,1.91,0.4,0.7398,28.45
Mettur,2021-10-16,0.0,0.24,1.54,0.4,0.6097,23.45
Mettur,2021-10-17,0.0,0.29,1.55,0.4,0.4839,18.61
Mettur,2021-10-18,0.0,0.35,1.64,0.4,0.3556,13.68
Mettur,2021-10-19,0.0,0.1,1.61,0.4,0.2052,7.89
Mettur,2021-10-20,0.08,0.31,1.39,0.4,0.0972,3.74
Mettur,2021-10-21,0.0,0.29,1.07,0.4,0.0193,0.74
Mettur,2021-10-22,0.0,0.39,1.83,0.4,0.0,0.0
Mettur,2021-10-23,0.0,0.3,1.55,0.4,0.0,0.0
Mettur,2021-10-24,0.0,0.38,1.12,0.4,0.0,0.0
Mettur,2021-10-25,0.0,0.28,1.91,0.4,0.0,0.0
Mettur,2021-10-26,0.0,0.42,1.25,0.4,0.0,0.0
Mettur,2021-10-27,0.0,0.2,1.49,0.4,0.0,0.0
Mettur,2021-10-28,0.0,0.38,1.78,0.4,0.0,0.0
Mettur,2021-10-29,0.0,0.16,1.83,0.4,0.0,0.0
Mettur,2021-10-30,0.0,0.2,1.66,0.4,0.0,0.0
Mettur,2021-10-31,4.47,9.12,1.44,0.4,0.7683,29.55
Mettur,2021-11-01,0.0,0.13,1.17,0.4,0.6644,25.55
Mettur,2021-11-02,0.0,0.24,1.3,0.4,0.5588,21.49
Mettur,2021-11-03,0.0,0.39,1.97,0.4,0.4015,15.44
Mettur,2021-11-04,0.0,0.28,1.39,0.4,0.2909,11.19
Mettur,2021-11-05,0.3,0.83,1.85,0.4,0.1889,7.27
Mettur,2021-11-06,0.0,0.22,1.1,0.4,0.1013,3.9
Mettur,2021-11-07,0.0,0.37,1.88,0.4,0.0,0.0
Mettur,2021-11-08,0.16,0.43,1.15,0.4,0.0,0.0
Mettur,2021-11-09,1.43,3.25,1.9,0.4,0.1352,5.2
Mettur,2021-11-10,0.0,0.25,1.06,0.4,0.0539,2.07
Mettur,2021-11-11,1.52,3.41,1.2,0.4,0.2748,10.57
Mettur,2021-11-12,0.0,0.11,1.73,0.4,0.1132,4.35
Mettur,2021-11-13,0.0,0.37,1.43,0.4,0.007,0.27
Mettur,2021-11-14,0.0,0.47,1.29,0.4,0.0,0.0
Mettur,2021-11-15,1.29,2.96,1.2,0.4,0.1764,6.78
Mettur,2021-11-16,0.0,0.36,1.85,0.4,0.0277,1.07
Mettur,2021-11-17,0.0,0.47,1.65,0.4,0.0,0.0
Mettur,2021-11-18,0.0,0.49,1.25,0.4,0.0,0.0
Mettur,2021-11-19,0.0,0.11,1.64,0.4,0.0,0.0
Mettur,2021-11-20,0.22,0.85,1.77,0.4,0.0,0.0
Mettur,2021-11-21,0.0,0.46,1.91,0.4,0.0,0.0
Mettur,2021-11-22,0.0,0.38,1.63,0.4,0.0,0.0
Mettur,2021-11-23,0.0,0.24,1.91,0.4,0.0,0.0
Mettur,2021-11-24,0.0,0.15,1.1,0.4,0.0,0.0
Mettur,2021-11-25,0.0,0.39,1.93,0.4,0.0,0.0
Mettur,2021-11-26,0.6,1.5,1.25,0.4,0.0248,0.95
Mettur,2021-11-27,0.12,0.43,1.16,0.4,0.0,0.0
Mettur,2021-11-28,0.0,0.11,1.01,0.4,0.0,0.0
Mettur,2021-11-29,0.01,0.19,1.24,0.4,0.0,0.0
Mettur,2021-11-30,0.0,0.18,1.85,0.4,0.0,0.0
Mettur,2021-12-01,0.0,0.24,1.27,0.4,0.0,0.0
Mettur,2021-12-02,1.28,2.98,1.42,0.4,0.1561,6.0
Mettur,2021-12-03,0.0,0.36,1.29,0.4,0.0629,2.42
Mettur,2021-12-04,0.0,0.42,1.86,0.4,0.0,0.0
Mettur,2021-12-05,0.01,0.49,1.75,0.4,0.0,0.0
Mettur,2021-12-06,2.62,5.37,1.67,0.4,0.3698,14.22
Mettur,2021-12-07,0.0,0.19,1.95,0.4,0.1932,7.43
Mettur,2021-12-08,0.0,0.17,1.15,0.4,0.0949,3.65
Mettur,2021-12-09,0.23,0.66,1.34,0.4,0.0265,1.02
Mettur,2021-12-10,0.0,0.5,1.43,0.4,0.0,0.0
Mettur,2021-12-11,0.0,0.18,1.91,0.4,0.0,0.0
Mettur,2021-12-12,0.0,0.34,1.31,0.4,0.0,0.0
Mettur,2021-12-13,0.0,0.36,1.22,0.4,0.0,0.0
Mettur,2021-12-14,0.0,0.27,1.57,0.4,0.0,0.0
Mettur,2021-12-15,0.0,0.11,1.47,0.4,0.0,0.0
Mettur,2021-12-16,0.0,0.2,1.25,0.4,0.0,0.0
Mettur,2021-12-17,5.65,11.68,1.53,0.4,1.0144,39.02
Mettur,2021-12-18,0.0,0.21,1.33,0.4,0.9017,34.68
Mettur,2021-12-19,1.2,2.86,1.48,0.4,1.0401,40.0
Mettur,2021-12-20,0.0,0.33,1.81,0.4,0.8924,34.32
Mettur,2021-12-21,0.0,0.4,1.83,0.4,0.7493,28.82
Mettur,2021-12-22,0.0,0.37,1.92,0.4,0.5939,22.84
Mettur,2021-12-23,0.0,0.15,1.69,0.4,0.4402,16.93
Mettur,2021-12-24,0.0,0.24,1.94,0.4,0.27,10.38
Mettur,2021-12-25,1.21,2.8,1.04,0.4,0.4463,17.17
Mettur,2021-12-26,3.32,7.02,1.86,0.4,0.9619,37.0
Mettur,2021-12-27,0.0,0.21,1.28,0.4,0.854,32.84
Mettur,2021-12-28,0.0,0.41,1.15,0.4,0.7803,30.01
Mettur,2021-12-29,0.0,0.35,1.3,0.4,0.6853,26.36
Mettur,2021-12-30,0.23,0.9,1.97,0.4,0.5782,22.24
Mettur,2021-12-31,0.0,0.22,1.65,0.4,0.4351,16.74
Mettur,2022-01-01,0.0,0.28,1.88,0.4,0.2756,10.6
Mettur,2022-01-02,0.0,0.34,1.83,0.4,0.1265,4.87
Mettur,2022-01-03,0.0,0.11,1.25,0.4,0.0123,0.47
Mettur,2022-01-04,0.0,0.11,1.16,0.4,0.0,0.0
Mettur,2022-01-05,0.0,0.13,1.89,0.4,0.0,0.0
Mettur,2022-01-06,0.0,0.13,1.6,0.4,0.0,0.0
Mettur,2022-01-07,3.02,6.37,1.73,0.4,0.4645,17.87
Mettur,2022-01-08,0.0,0.43,1.37,0.4,0.37,14.23
Mettur,2022-01-09,0.0,0.44,1.71,0.4,0.2428,9.34
Mettur,2022-01-10,0.0,0.16,1.81,0.4,0.078,3.0
Mettur,2022-01-11,0.0,0.23,1.33,0.4,0.0,0.0
Mettur,2022-01-12,0.0,0.43,1.46,0.4,0.0,0.0
Mettur,2022-01-13,0.0,0.23,1.13,0.4,0.0,0.0
Mettur,2022-01-14,0.01,0.47,1.97,0.4,0.0,0.0
Mettur,2022-01-15,0.0,0.33,1.95,0.4,0.0,0.0
Mettur,2022-01-16,0.0,0.27,1.22,0.4,0.0,0.0
Mettur,2022-01-17,0.0,0.22,1.02,0.4,0.0,0.0
Mettur,2022-01-18,0.0,0.39,1.6,0.4,0.0,0.0
Mettur,2022-01-19,0.0,0.3,1.15,0.4,0.0,0.0
Mettur,2022-01-20,0.0,0.17,1.73,0.4,0.0,0.0
Mettur,2022-01-21,0.0,0.18,1.33,0.4,0.0,0.0
Mettur,2022-01-22,1.12,2.49,1.27,0.4,0.1225,4.71
Mettur,2022-01-23,0.0,0.29,1.28,0.4,0.0241,0.93
Mettur,2022-01-24,0.0,0.15,1.18,0.4,0.0,0.0
Mettur,2022-01-25,0.0,0.48,1.04,0.4,0.0,0.0
Mettur,2022-01-26,1.39,2.92,1.71,0.4,0.1214,4.67
Mettur,2022-01-27,0.87,2.12,1.05,0.4,0.2289,8.8
Mettur,2022-01-28,0.0,0.42,1.05,0.4,0.1664,6.4
Mettur,2022-01-29,0.0,0.18,1.54,0.4,0.0311,1.2
Mettur,2022-01-30,0.0,0.43,1.95,0.4,0.0,0.0
Mettur,2022-01-31,0.0,0.16,1.11,0.4,0.0,0.0
Mettur,2022-02-01,0.13,0.57,1.95,0.4,0.0,0.0
Mettur,2022-02-02,0.0,0.49,1.76,0.4,0.0,0.0
Mettur,2022-02-03,0.44,1.04,1.01,0.4,0.0035,0.13
Mettur,2022-02-04,0.0,0.29,1.52,0.4,0.0,0.0
Mettur,2022-02-05,0.0,0.38,1.46,0.4,0.0,0.0
Mettur,2022-02-06,0.0,0.41,1.2,0.4,0.0,0.0
Mettur,2022-02-07,0.02,0.18,1.65,0.4,0.0,0.0
Mettur,2022-02-08,0.0,0.34,1.84,0.4,0.0,0.0
Mettur,2022-02-09,0.0,0.24,1.54,0.4,0.0,0.0
Mettur,2022-02-10,0.0,0.34,1.23,0.4,0.0,0.0
Mettur,2022-02-11,0.0,0.13,1.16,0.4,0.0,0.0
Mettur,2022-02-12,0.0,0.25,1.96,0.4,0.0,0.0
Mettur,2022-02-13,0.0,0.18,1.41,0.4,0.0,0.0
Mettur,2022-02-14,0.0,0.29,1.94,0.4,0.0,0.0
Mettur,2022-02-15,0.0,0.49,1.39,0.4,0.0,0.0
Mettur,2022-02-16,0.0,0.5,1.63,0.4,0.0,0.0
Mettur,2022-02-17,0.0,0.19,1.38,0.4,0.0,0.0
Mettur,2022-02-18,0.0,0.38,1.05,0.4,0.0,0.0
Mettur,2022-02-19,0.0,0.39,1.93,0.4,0.0,0.0
Mettur,2022-02-20,0.0,0.19,1.02,0.4,0.0,0.0
Mettur,2022-02-21,0.0,0.37,1.61,0.4,0.0,0.0
Mettur,2022-02-22,0.0,0.37,1.31,0.4,0.0,0.0
Mettur,2022-02-23,0.0,0.49,1.65,0.4,0.0,0.0
Mettur,2022-02-24,0.0,0.14,1.25,0.4,0.0,0.0
Mettur,2022-02-25,0.0,0.11,1.02,0.4,0.0,0.0
Mettur,2022-02-26,0.08,0.38,1.04,0.4,0.0,0.0
Mettur,2022-02-27,0.0,0.32,1.18,0.4,0.0,0.0
Mettur,2022-02-28,0.0,0.46,1.18,0.4,0.0,0.0
Mettur,2022-03-01,0.0,0.38,1.22,0.4,0.0,0.0
Mettur,2022-03-02,0.0,0.38,1.46,0.4,0.0,0.0
Mettur,2022-03-03,0.0,0.47,1.27,0.4,0.0,0.0
Mettur,2022-03-04,0.0,0.18,1.95,0.4,0.0,0.0
Mettur,2022-03-05,0.0,0.12,1.15,0.4,0.0,0.0
Mettur,2022-03-06,0.0,0.36,1.96,0.4,0.0,0.0
Mettur,2022-03-07,0.0,0.12,1.63,0.4,0.0,0.0
Mettur,2022-03-08,0.0,0.44,1.21,0.4,0.0,0.0
Mettur,2022-03-09,0.64,1.76,1.15,0.4,0.0615,2.36
Mettur,2022-03-10,0.0,0.21,1.87,0.4,0.0,0.0
Mettur,2022-03-11,0.0,0.34,1.17,0.4,0.0,0.0
Mettur,2022-03-12,0.0,0.22,1.34,0.4,0.0,0.0
Mettur,2022-03-13,0.0,0.2,1.6,0.4,0.0,0.0
Mettur,2022-03-14,0.0,0.35,1.96,0.4,0.0,0.0
Mettur,2022-03-15,0.0,0.11,1.11,0.4,0.0,0.0
Mettur,2022-03-16,0.0,0.26,1.27,0.4,0.0,0.0
Mettur,2022-03-17,0.0,0.31,1.21,0.4,0.0,0.0
Mettur,2022-03-18,0.0,0.36,1.18,0.4,0.0,0.0
