Date,City,Area_Type,Water_Demand,Temperature,Rainfall,Population,Reservoir_Level,Water_Tariff,Weather,Season,Holiday
2024-11-29,Bhopal,Urban,2060,15,1,1500000,3889,6,Cloudy,Winter,0
2024-11-30,Bhopal,Rural,1409,20,1,1500000,4067,9,Cloudy,Winter,0
2024-12-01,Bhopal,Rural,1228,12,1,1500000,6179,8,Cloudy,Winter,0
2024-12-02,Jabalpur,Rural,867,24,2,800000,3266,7,Cloudy,Winter,0
2024-12-03,Bhopal,Rural,1332,11,0,1500000,6815,9,Sunny,Winter,0
2024-12-04,Ujjain,Rural,724,12,1,700000,6391,8,Cloudy,Winter,1
2024-12-05,Indore,Urban,2680,20,2,2000000,5443,6,Cloudy,Winter,0
2024-12-06,Bhopal,Urban,1983,14,0,1500000,7631,8,Sunny,Winter,0
2024-12-07,Indore,Rural,1858,23,2,2000000,3889,9,Cloudy,Winter,0
2024-12-08,Gwalior,Urban,1396,13,0,1000000,4558,8,Sunny,Winter,0
2024-12-09,Bhopal,Rural,1362,16,2,1500000,5956,8,Cloudy,Winter,0
2024-12-10,Bhopal,Urban,1884,16,2,1500000,3705,6,Cloudy,Winter,0
2024-12-11,Ujjain,Rural,746,14,2,700000,6685,9,Cloudy,Winter,0
2024-12-12,Indore,Urban,2582,20,1,2000000,7088,8,Cloudy,Winter,0
2024-12-13,Jabalpur,Rural,674,16,1,800000,5371,7,Cloudy,Winter,1
2024-12-14,Bhopal,Rural,1454,21,1,1500000,6808,8,Cloudy,Winter,0
2024-12-15,Indore,Rural,1852,20,0,2000000,5916,9,Sunny,Winter,0
2024-12-16,Jabalpur,Rural,844,23,2,800000,6949,6,Cloudy,Winter,0
2024-12-17,Indore,Urban,2632,15,0,2000000,3513,8,Sunny,Winter,0
2024-12-18,Gwalior,Urban,1373,13,0,1000000,7086,6,Sunny,Winter,0
2024-12-19,Gwalior,Urban,1452,17,0,1000000,4069,9,Sunny,Winter,0
2024-12-20,Gwalior,Urban,1286,17,2,1000000,4102,7,Cloudy,Winter,0
2024-12-21,Indore,Urban,2524,10,2,2000000,7825,6,Cloudy,Winter,0
2024-12-22,Jabalpur,Urban,1241,24,0,800000,3994,9,Sunny,Winter,1
2024-12-23,Gwalior,Urban,1472,22,2,1000000,5855,6,Cloudy,Winter,0
2024-12-24,Gwalior,Urban,1389,18,0,1000000,5410,9,Sunny,Winter,0
2024-12-25,Gwalior,Urban,1441,16,2,1000000,5296,6,Cloudy,Winter,0
2024-12-26,Bhopal,Urban,1967,15,0,1500000,6736,6,Sunny,Winter,0
2024-12-27,Jabalpur,Urban,1237,15,0,800000,7834,7,Sunny,Winter,0
2024-12-28,Gwalior,Urban,1255,15,2,1000000,6241,7,Cloudy,Winter,0
2024-12-29,Jabalpur,Rural,872,24,0,800000,6217,6,Sunny,Winter,0
2024-12-30,Bhopal,Rural,1237,16,0,1500000,5433,7,Sunny,Winter,0
2024-12-31,Jabalpur,Urban,982,12,2,800000,7723,9,Cloudy,Winter,0
2025-01-01,Bhopal,Rural,1349,16,2,1500000,7689,9,Cloudy,Winter,0
2025-01-02,Indore,Urban,2549,11,2,2000000,5886,7,Cloudy,Winter,0
2025-01-03,Ujjain,Urban,1001,11,0,700000,6284,9,Sunny,Winter,0
2025-01-04,Ujjain,Rural,787,24,1,700000,6153,6,Cloudy,Winter,0
2025-01-05,Bhopal,Urban,1879,13,0,1500000,6003,8,Sunny,Winter,0
2025-01-06,Ujjain,Urban,1029,19,1,700000,3421,7,Cloudy,Winter,0
2025-01-07,Jabalpur,Rural,864,20,0,800000,7944,7,Sunny,Winter,0
2025-01-08,Indore,Urban,2641,20,2,2000000,6258,7,Cloudy,Winter,0
2025-01-09,Indore,Rural,1754,19,1,2000000,7480,9,Cloudy,Winter,0
2025-01-10,Indore,Urban,2738,23,2,2000000,3307,8,Cloudy,Winter,0
2025-01-11,Indore,Rural,1663,10,0,2000000,4915,9,Sunny,Winter,0
2025-01-12,Bhopal,Urban,1967,15,1,1500000,3298,8,Cloudy,Winter,0
2025-01-13,Jabalpur,Rural,904,24,2,800000,3783,6,Cloudy,Winter,0
2025-01-14,Jabalpur,Rural,907,22,0,800000,7825,7,Sunny,Winter,0
2025-01-15,Ujjain,Urban,873,11,1,700000,4105,8,Cloudy,Winter,1
2025-01-16,Gwalior,Urban,1509,22,0,1000000,5812,8,Sunny,Winter,0
2025-01-17,Bhopal,Rural,1344,18,2,1500000,3832,7,Cloudy,Winter,0
2025-01-18,Gwalior,Rural,864,12,0,1000000,4529,7,Sunny,Winter,0
2025-01-19,Gwalior,Urban,1416,18,1,1000000,4185,8,Cloudy,Winter,0
2025-01-20,Ujjain,Urban,902,12,1,700000,7264,7,Cloudy,Winter,1
2025-01-21,Gwalior,Urban,1405,24,1,1000000,7541,9,Cloudy,Winter,0
2025-01-22,Jabalpur,Urban,1116,19,0,800000,7945,7,Sunny,Winter,0
2025-01-23,Indore,Urban,2482,14,0,2000000,5947,9,Sunny,Winter,0
2025-01-24,Indore,Rural,1751,11,1,2000000,3544,7,Cloudy,Winter,0
2025-01-25,Indore,Urban,2420,10,0,2000000,7687,8,Sunny,Winter,0
2025-01-26,Ujjain,Urban,982,10,1,700000,6722,9,Cloudy,Winter,0
2025-01-27,Jabalpur,Urban,1157,24,0,800000,3916,6,Sunny,Winter,0
2025-01-28,Ujjain,Urban,1047,24,0,700000,7655,6,Sunny,Winter,0
2025-01-29,Bhopal,Urban,1886,15,1,1500000,6458,6,Cloudy,Winter,0
2025-01-30,Gwalior,Urban,1415,20,1,1000000,6349,7,Cloudy,Winter,0
2025-01-31,Indore,Urban,2623,21,0,2000000,7527,7,Sunny,Winter,0
2025-02-01,Ujjain,Urban,1018,19,1,700000,6185,8,Cloudy,Winter,0
2025-02-02,Jabalpur,Urban,1181,20,0,800000,5889,7,Sunny,Winter,0
2025-02-03,Bhopal,Urban,2037,24,1,1500000,5492,7,Cloudy,Winter,0
2025-02-04,Indore,Urban,2510,16,0,2000000,5556,8,Sunny,Winter,0
2025-02-05,Ujjain,Urban,1119,23,0,700000,4098,9,Sunny,Winter,0
2025-02-06,Bhopal,Rural,1408,19,1,1500000,5070,8,Cloudy,Winter,0
2025-02-07,Indore,Urban,2678,18,0,2000000,3680,6,Sunny,Winter,0
2025-02-08,Indore,Rural,1727,18,1,2000000,5997,9,Cloudy,Winter,0
2025-02-09,Ujjain,Rural,774,18,1,700000,4155,8,Cloudy,Winter,0
2025-02-10,Jabalpur,Rural,852,21,0,800000,5511,8,Sunny,Winter,0
2025-02-11,Ujjain,Urban,1005,22,1,700000,4293,7,Cloudy,Winter,0
2025-02-12,Indore,Urban,2667,19,1,2000000,6352,8,Cloudy,Winter,0
2025-02-13,Gwalior,Urban,1293,12,2,1000000,7323,6,Cloudy,Winter,0
2025-02-14,Bhopal,Urban,2006,14,0,1500000,4299,8,Sunny,Winter,0
2025-02-15,Jabalpur,Rural,791,13,2,800000,7007,7,Cloudy,Winter,0
2025-02-16,Gwalior,Rural,1039,20,0,1000000,7947,9,Sunny,Winter,0
2025-02-17,Ujjain,Urban,972,13,0,700000,3815,9,Sunny,Winter,0
2025-02-18,Indore,Urban,2552,21,1,2000000,6148,6,Cloudy,Winter,0
2025-02-19,Ujjain,Urban,1055,23,1,700000,6808,7,Cloudy,Winter,0
2025-02-20,Gwalior,Urban,1371,10,0,1000000,4469,6,Sunny,Winter,0
2025-02-21,Indore,Urban,2628,20,2,2000000,7691,9,Cloudy,Winter,0
2025-02-22,Jabalpur,Urban,1178,24,1,800000,4330,7,Cloudy,Winter,0
2025-02-23,Jabalpur,Rural,695,11,2,800000,4814,7,Cloudy,Winter,1
2025-02-24,Ujjain,Urban,941,16,2,700000,6301,7,Cloudy,Winter,0
2025-02-25,Gwalior,Urban,1421,24,1,1000000,7021,9,Cloudy,Winter,0
2025-02-26,Indore,Urban,2465,10,0,2000000,6414,6,Sunny,Winter,0
2025-02-27,Bhopal,Rural,1335,15,0,1500000,6388,8,Sunny,Winter,0
2025-02-28,Jabalpur,Urban,1222,23,1,800000,3337,8,Cloudy,Winter,0
2025-03-01,Bhopal,Urban,2016,20,2,1500000,7228,8,Cloudy,Winter,0
2025-03-02,Ujjain,Urban,1146,24,0,700000,7171,7,Sunny,Winter,0
2025-03-03,Jabalpur,Urban,1193,18,2,800000,5689,8,Cloudy,Winter,0
2025-03-04,Ujjain,Urban,1018,22,2,700000,6621,9,Cloudy,Winter,0
2025-03-05,Jabalpur,Rural,760,17,2,800000,6790,8,Cloudy,Winter,0
2025-03-06,Gwalior,Urban,1347,13,2,1000000,6688,7,Cloudy,Winter,0
2025-03-07,Bhopal,Urban,2067,20,1,1500000,5653,9,Cloudy,Winter,0
2025-03-08,Gwalior,Urban,1278,14,0,1000000,7221,7,Sunny,Winter,1
2025-03-09,Bhopal,Urban,1802,10,1,1500000,4232,6,Cloudy,Winter,0
2025-03-10,Ujjain,Urban,870,12,2,700000,7616,7,Cloudy,Winter,0
2025-03-11,Bhopal,Urban,2065,23,0,1500000,4721,6,Sunny,Winter,1
2025-03-12,Indore,Urban,2727,23,0,2000000,6470,8,Sunny,Winter,0
2025-03-13,Indore,Urban,2479,12,2,2000000,6606,9,Cloudy,Winter,1
2025-03-14,Ujjain,Urban,936,10,2,700000,5393,6,Cloudy,Winter,0
2025-03-15,Gwalior,Urban,1457,21,1,1000000,4426,9,Cloudy,Winter,0
2025-03-16,Jabalpur,Urban,1170,24,1,800000,6003,6,Cloudy,Winter,1
2025-03-17,Gwalior,Urban,1432,24,1,1000000,4789,6,Cloudy,Winter,0
2025-03-18,Bhopal,Rural,1439,21,0,1500000,4865,7,Sunny,Winter,0
2025-03-19,Indore,Urban,2566,19,0,2000000,4181,6,Sunny,Winter,1
2025-03-20,Indore,Urban,2523,14,0,2000000,4774,6,Sunny,Winter,0
2025-03-21,Ujjain,Urban,1088,24,0,700000,6239,9,Sunny,Winter,0
2025-03-22,Jabalpur,Urban,1151,23,0,800000,3277,6,Sunny,Winter,0
2025-03-23,Indore,Rural,1705,16,1,2000000,3029,8,Cloudy,Winter,0
2025-03-24,Indore,Rural,1706,22,0,2000000,3904,6,Sunny,Winter,0
2025-03-25,Jabalpur,Urban,1250,24,1,800000,4186,8,Cloudy,Winter,0
2025-03-26,Ujjain,Urban,1015,13,2,700000,7830,6,Cloudy,Winter,0
2025-03-27,Jabalpur,Urban,1202,24,1,800000,7563,7,Cloudy,Winter,0
2025-03-28,Indore,Urban,2528,16,2,2000000,5015,8,Cloudy,Winter,0
2025-03-29,Jabalpur,Urban,1181,21,1,800000,7108,8,Cloudy,Winter,0
2025-03-30,Jabalpur,Rural,691,19,2,800000,6756,9,Cloudy,Winter,0
2025-03-31,Indore,Urban,2544,19,0,2000000,4603,9,Sunny,Winter,0
2025-04-01,Jabalpur,Rural,934,41,0,800000,6182,7,Sunny,Summer,0
2025-04-02,Bhopal,Urban,2158,39,2,1500000,5648,7,Cloudy,Summer,0
2025-04-03,Ujjain,Rural,736,34,3,700000,3270,9,Cloudy,Summer,0
2025-04-04,Jabalpur,Urban,1435,41,1,800000,4712,6,Cloudy,Summer,0
2025-04-05,Ujjain,Urban,1190,38,2,700000,4785,8,Cloudy,Summer,0
2025-04-06,Bhopal,Rural,1551,44,0,1500000,7890,8,Sunny,Summer,0
2025-04-07,Bhopal,Rural,1514,42,0,1500000,6693,6,Sunny,Summer,0
2025-04-08,Ujjain,Rural,828,43,4,700000,4069,9,Cloudy,Summer,0
2025-04-09,Bhopal,Urban,2270,43,1,1500000,6258,8,Cloudy,Summer,0
2025-04-10,Bhopal,Urban,2280,38,1,1500000,4559,7,Cloudy,Summer,1
2025-04-11,Gwalior,Urban,1622,42,4,1000000,6006,8,Cloudy,Summer,0
2025-04-12,Gwalior,Rural,981,32,2,1000000,4901,7,Cloudy,Summer,0
2025-04-13,Jabalpur,Urban,1282,35,1,800000,7236,6,Cloudy,Summer,0
2025-04-14,Bhopal,Urban,2330,44,4,1500000,3881,9,Cloudy,Summer,0
2025-04-15,Indore,Urban,2765,35,1,2000000,5985,9,Cloudy,Summer,0
2025-04-16,Bhopal,Urban,2144,43,4,1500000,3576,8,Cloudy,Summer,0
2025-04-17,Bhopal,Urban,2310,42,3,1500000,7478,6,Cloudy,Summer,0
2025-04-18,Bhopal,Rural,1367,32,0,1500000,4751,9,Sunny,Summer,0
2025-04-19,Bhopal,Urban,2304,41,1,1500000,5096,8,Cloudy,Summer,0
2025-04-20,Ujjain,Rural,967,40,0,700000,4389,9,Sunny,Summer,0
2025-04-21,Bhopal,Urban,2232,35,1,1500000,3976,7,Cloudy,Summer,0
2025-04-22,Indore,Urban,2773,42,3,2000000,3636,9,Cloudy,Summer,0
2025-04-23,Indore,Urban,2912,39,0,2000000,7696,9,Sunny,Summer,0
2025-04-24,Jabalpur,Urban,1465,41,4,800000,6614,8,Cloudy,Summer,0
2025-04-25,Bhopal,Urban,2096,34,4,1500000,5605,6,Cloudy,Summer,0
2025-04-26,Gwalior,Urban,1714,38,0,1000000,7207,9,Sunny,Summer,0
2025-04-27,Bhopal,Urban,2257,34,0,1500000,7212,8,Sunny,Summer,0
2025-04-28,Jabalpur,Urban,1339,32,2,800000,4359,9,Cloudy,Summer,1
2025-04-29,Bhopal,Rural,1600,41,0,1500000,5709,8,Sunny,Summer,0
2025-04-30,Gwalior,Urban,1648,35,2,1000000,4345,6,Cloudy,Summer,0
2025-05-01,Ujjain,Urban,1420,44,2,700000,7559,9,Cloudy,Summer,0
2025-05-02,Indore,Urban,2842,42,1,2000000,5384,8,Cloudy,Summer,0
2025-05-03,Gwalior,Urban,1609,38,0,1000000,7711,7,Sunny,Summer,1
2025-05-04,Indore,Urban,2883,42,0,2000000,4440,7,Sunny,Summer,0
2025-05-05,Ujjain,Urban,1290,43,4,700000,3463,8,Cloudy,Summer,0
2025-05-06,Indore,Urban,2733,32,0,2000000,5654,9,Sunny,Summer,0
2025-05-07,Ujjain,Urban,1192,42,3,700000,7921,9,Cloudy,Summer,0
2025-05-08,Bhopal,Urban,2048,35,4,1500000,5580,8,Cloudy,Summer,0
2025-05-09,Indore,Rural,1836,34,4,2000000,3671,7,Cloudy,Summer,0
2025-05-10,Ujjain,Urban,1299,43,4,700000,4074,6,Cloudy,Summer,0
2025-05-11,Bhopal,Rural,1599,41,1,1500000,4046,7,Cloudy,Summer,0
2025-05-12,Ujjain,Urban,1190,42,3,700000,6714,8,Cloudy,Summer,0
2025-05-13,Ujjain,Urban,1209,35,4,700000,4881,9,Cloudy,Summer,0
2025-05-14,Indore,Urban,2792,37,2,2000000,3451,6,Cloudy,Summer,0
2025-05-15,Ujjain,Rural,801,41,2,700000,7695,8,Cloudy,Summer,0
2025-05-16,Gwalior,Rural,1078,35,4,1000000,6757,6,Cloudy,Summer,0
2025-05-17,Bhopal,Rural,1520,43,0,1500000,4419,8,Sunny,Summer,0
2025-05-18,Bhopal,Urban,2243,36,0,1500000,3864,6,Sunny,Summer,0
2025-05-19,Indore,Urban,2978,44,2,2000000,4905,9,Cloudy,Summer,0
2025-05-20,Gwalior,Urban,1624,44,4,1000000,3066,6,Cloudy,Summer,0
2025-05-21,Ujjain,Urban,1333,43,1,700000,3774,6,Cloudy,Summer,0
2025-05-22,Gwalior,Rural,1105,35,3,1000000,6012,6,Cloudy,Summer,0
2025-05-23,Indore,Urban,2668,32,3,2000000,4184,6,Cloudy,Summer,0
2025-05-24,Ujjain,Urban,1276,39,1,700000,6133,8,Cloudy,Summer,0
2025-05-25,Gwalior,Rural,1110,40,2,1000000,4241,6,Cloudy,Summer,0
2025-05-26,Indore,Urban,2841,34,1,2000000,6528,6,Cloudy,Summer,0
2025-05-27,Ujjain,Urban,1308,37,2,700000,3415,9,Cloudy,Summer,0
2025-05-28,Gwalior,Rural,1012,36,0,1000000,3992,7,Sunny,Summer,0
2025-05-29,Gwalior,Rural,1049,41,4,1000000,5576,9,Cloudy,Summer,0
2025-05-30,Gwalior,Rural,1029,34,2,1000000,7535,9,Cloudy,Summer,0
2025-05-31,Bhopal,Urban,2382,44,0,1500000,7268,9,Sunny,Summer,0
2025-06-01,Indore,Rural,1794,34,4,2000000,6872,8,Cloudy,Summer,0
2025-06-02,Gwalior,Urban,1733,39,0,1000000,5747,7,Sunny,Summer,0
2025-06-03,Gwalior,Urban,1545,32,1,1000000,5239,9,Cloudy,Summer,0
2025-06-04,Jabalpur,Rural,1031,42,2,800000,3096,9,Cloudy,Summer,0
2025-06-05,Bhopal,Urban,2375,42,0,1500000,7088,6,Sunny,Summer,0
2025-06-06,Indore,Rural,1761,32,0,2000000,5564,8,Sunny,Summer,0
2025-06-07,Bhopal,Urban,2171,34,4,1500000,3386,7,Cloudy,Summer,1
2025-06-08,Ujjain,Urban,1307,34,1,700000,4169,6,Cloudy,Summer,0
2025-06-09,Bhopal,Urban,2194,42,4,1500000,6439,6,Cloudy,Summer,0
2025-06-10,Jabalpur,Urban,1478,44,3,800000,6812,9,Cloudy,Summer,1
2025-06-11,Ujjain,Rural,880,36,3,700000,4762,6,Cloudy,Summer,0
2025-06-12,Indore,Urban,2957,40,0,2000000,6100,8,Sunny,Summer,0
2025-06-13,Ujjain,Urban,1296,33,2,700000,4677,8,Cloudy,Summer,0
2025-06-14,Indore,Urban,2773,38,2,2000000,4161,6,Cloudy,Summer,1
2025-06-15,Bhopal,Urban,2145,36,4,1500000,7863,6,Cloudy,Summer,0
2025-06-16,Gwalior,Urban,1621,35,1,1000000,6249,6,Cloudy,Summer,0
2025-06-17,Jabalpur,Rural,887,42,0,800000,5142,6,Sunny,Summer,0
2025-06-18,Ujjain,Urban,1366,40,0,700000,6279,6,Sunny,Summer,0
2025-06-19,Ujjain,Urban,1242,44,4,700000,7717,9,Cloudy,Summer,0
2025-06-20,Gwalior,Urban,1416,32,4,1000000,6148,6,Cloudy,Summer,0
2025-06-21,Jabalpur,Urban,1258,35,2,800000,6932,7,Cloudy,Summer,0
2025-06-22,Jabalpur,Urban,1532,43,0,800000,3329,9,Sunny,Summer,0
2025-06-23,Jabalpur,Rural,1044,42,0,800000,7722,6,Sunny,Summer,0
2025-06-24,Gwalior,Urban,1632,44,0,1000000,5532,7,Sunny,Summer,0
2025-06-25,Gwalior,Rural,1030,34,3,1000000,7318,6,Cloudy,Summer,0
2025-06-26,Gwalior,Urban,1542,41,4,1000000,4050,7,Cloudy,Summer,1
2025-06-27,Ujjain,Urban,1253,34,1,700000,7114,6,Cloudy,Summer,0
2025-06-28,Ujjain,Rural,914,37,2,700000,4211,9,Cloudy,Summer,0
2025-06-29,Jabalpur,Urban,1413,41,1,800000,5654,7,Cloudy,Summer,0
2025-06-30,Indore,Urban,2817,43,3,2000000,7318,9,Cloudy,Summer,1
2025-07-01,Indore,Urban,2344,24,24,2000000,3809,6,Rainy,Monsoon,0
2025-07-02,Gwalior,Urban,1368,24,10,1000000,4340,7,Cloudy,Monsoon,0
2025-07-03,Ujjain,Urban,687,25,24,700000,3526,9,Rainy,Monsoon,0
2025-07-04,Jabalpur,Rural,616,24,11,800000,3433,9,Rainy,Monsoon,0
2025-07-05,Jabalpur,Urban,1158,30,5,800000,3559,6,Cloudy,Monsoon,0
2025-07-06,Indore,Urban,2498,30,18,2000000,3684,6,Rainy,Monsoon,1
2025-07-07,Gwalior,Rural,727,27,19,1000000,4709,8,Rainy,Monsoon,0
2025-07-08,Ujjain,Urban,738,24,23,700000,3443,6,Rainy,Monsoon,0
2025-07-09,Jabalpur,Rural,675,24,7,800000,3069,7,Cloudy,Monsoon,0
2025-07-10,Gwalior,Urban,1051,24,20,1000000,6496,7,Rainy,Monsoon,0
2025-07-11,Gwalior,Urban,1107,30,22,1000000,3154,8,Rainy,Monsoon,0
2025-07-12,Bhopal,Urban,1965,25,5,1500000,7126,6,Cloudy,Monsoon,0
2025-07-13,Indore,Rural,1650,28,15,2000000,5015,7,Rainy,Monsoon,0
2025-07-14,Indore,Urban,2358,26,16,2000000,5314,6,Rainy,Monsoon,0
2025-07-15,Gwalior,Urban,1153,31,24,1000000,7995,7,Rainy,Monsoon,0
2025-07-16,Bhopal,Urban,1795,29,21,1500000,4741,6,Rainy,Monsoon,0
2025-07-17,Indore,Rural,1819,26,6,2000000,3716,9,Cloudy,Monsoon,0
2025-07-18,Indore,Urban,2431,27,13,2000000,3232,8,Rainy,Monsoon,0
2025-07-19,Jabalpur,Urban,1019,25,14,800000,5892,9,Rainy,Monsoon,0
2025-07-20,Jabalpur,Urban,984,30,20,800000,4719,9,Rainy,Monsoon,0
2025-07-21,Gwalior,Rural,781,25,22,1000000,3835,8,Rainy,Monsoon,0
2025-07-22,Indore,Rural,1616,26,11,2000000,6367,8,Rainy,Monsoon,0
2025-07-23,Ujjain,Urban,1053,27,8,700000,7261,7,Cloudy,Monsoon,0
2025-07-24,Bhopal,Urban,1868,26,17,1500000,5447,8,Rainy,Monsoon,0
2025-07-25,Ujjain,Urban,888,31,21,700000,7854,8,Rainy,Monsoon,0
2025-07-26,Jabalpur,Rural,780,28,10,800000,4995,8,Cloudy,Monsoon,0
2025-07-27,Jabalpur,Urban,812,26,23,800000,6030,6,Rainy,Monsoon,0
2025-07-28,Bhopal,Rural,1260,31,20,1500000,5550,8,Rainy,Monsoon,0
2025-07-29,Jabalpur,Urban,1060,26,7,800000,4792,8,Cloudy,Monsoon,0
2025-07-30,Bhopal,Urban,1846,30,17,1500000,4504,8,Rainy,Monsoon,0
2025-07-31,Gwalior,Urban,1310,24,8,1000000,5688,7,Cloudy,Monsoon,0
2025-08-01,Bhopal,Urban,1970,27,9,1500000,4019,9,Cloudy,Monsoon,0
2025-08-02,Bhopal,Urban,1782,30,17,1500000,3444,7,Rainy,Monsoon,0
2025-08-03,Indore,Urban,2354,24,21,2000000,3496,9,Rainy,Monsoon,0
2025-08-04,Gwalior,Rural,820,30,23,1000000,4793,9,Rainy,Monsoon,0
2025-08-05,Indore,Urban,2622,31,10,2000000,7350,9,Cloudy,Monsoon,0
2025-08-06,Gwalior,Rural,799,26,11,1000000,3755,8,Rainy,Monsoon,0
2025-08-07,Ujjain,Urban,839,30,23,700000,4316,8,Rainy,Monsoon,0
2025-08-08,Ujjain,Urban,788,26,15,700000,3560,6,Rainy,Monsoon,0
2025-08-09,Bhopal,Rural,1322,30,9,1500000,3007,9,Cloudy,Monsoon,0
2025-08-10,Indore,Urban,2570,28,7,2000000,4287,6,Cloudy,Monsoon,0
2025-08-11,Ujjain,Urban,812,25,22,700000,5529,8,Rainy,Monsoon,0
2025-08-12,Gwalior,Urban,1120,25,24,1000000,6537,7,Rainy,Monsoon,0
2025-08-13,Bhopal,Rural,1051,24,24,1500000,7371,6,Rainy,Monsoon,0
2025-08-14,Jabalpur,Urban,1204,29,8,800000,5787,8,Cloudy,Monsoon,0
2025-08-15,Indore,Rural,1584,29,14,2000000,5838,8,Rainy,Monsoon,0
2025-08-16,Indore,Urban,2383,27,23,2000000,5899,6,Rainy,Monsoon,0
2025-08-17,Jabalpur,Urban,936,25,23,800000,3532,7,Rainy,Monsoon,0
2025-08-18,Indore,Urban,2474,30,21,2000000,3761,7,Rainy,Monsoon,0
2025-08-19,Jabalpur,Urban,1092,29,9,800000,7702,8,Cloudy,Monsoon,0
2025-08-20,Gwalior,Urban,998,24,23,1000000,4055,8,Rainy,Monsoon,0
2025-08-21,Ujjain,Rural,683,26,10,700000,4219,6,Cloudy,Monsoon,0
2025-08-22,Gwalior,Rural,631,27,24,1000000,7270,8,Rainy,Monsoon,1
2025-08-23,Bhopal,Urban,1697,30,21,1500000,3144,9,Rainy,Monsoon,0
2025-08-24,Indore,Urban,2604,24,6,2000000,7414,8,Cloudy,Monsoon,0
2025-08-25,Indore,Urban,2422,30,14,2000000,4116,6,Rainy,Monsoon,0
2025-08-26,Bhopal,Rural,1239,25,8,1500000,6631,8,Cloudy,Monsoon,1
2025-08-27,Indore,Urban,2457,29,17,2000000,4244,7,Rainy,Monsoon,0
2025-08-28,Ujjain,Rural,651,25,5,700000,6818,7,Cloudy,Monsoon,1
2025-08-29,Bhopal,Urban,1963,27,11,1500000,7408,7,Rainy,Monsoon,0
2025-08-30,Indore,Rural,1673,29,20,2000000,7522,7,Rainy,Monsoon,0
2025-08-31,Gwalior,Urban,1372,30,13,1000000,6983,7,Rainy,Monsoon,0
2025-09-01,Indore,Rural,1582,28,15,2000000,7419,6,Rainy,Monsoon,0
2025-09-02,Ujjain,Urban,934,24,8,700000,3392,9,Cloudy,Monsoon,0
2025-09-03,Ujjain,Urban,1088,27,9,700000,3264,6,Cloudy,Monsoon,0
2025-09-04,Indore,Rural,1616,28,14,2000000,5354,7,Rainy,Monsoon,0
2025-09-05,Bhopal,Rural,1192,29,19,1500000,5234,8,Rainy,Monsoon,0
2025-09-06,Gwalior,Urban,1237,31,23,1000000,6170,7,Rainy,Monsoon,0
2025-09-07,Jabalpur,Urban,852,26,23,800000,4245,8,Rainy,Monsoon,0
2025-09-08,Jabalpur,Urban,1173,28,5,800000,6611,7,Cloudy,Monsoon,0
2025-09-09,Jabalpur,Urban,1132,27,10,800000,4031,6,Cloudy,Monsoon,0
2025-09-10,Ujjain,Urban,912,30,15,700000,4116,6,Rainy,Monsoon,0
2025-09-11,Gwalior,Urban,1270,30,21,1000000,5939,7,Rainy,Monsoon,0
2025-09-12,Bhopal,Urban,1739,25,21,1500000,5759,9,Rainy,Monsoon,0
2025-09-13,Jabalpur,Urban,1078,26,7,800000,5065,6,Cloudy,Monsoon,0
2025-09-14,Ujjain,Rural,654,24,5,700000,5264,7,Cloudy,Monsoon,0
2025-09-15,Gwalior,Rural,996,31,9,1000000,4275,9,Cloudy,Monsoon,0
2025-09-16,Gwalior,Urban,1081,26,19,1000000,3569,6,Rainy,Monsoon,0
2025-09-17,Ujjain,Rural,592,24,7,700000,4257,8,Cloudy,Monsoon,0
2025-09-18,Jabalpur,Urban,1142,30,11,800000,5652,9,Rainy,Monsoon,0
2025-09-19,Ujjain,Rural,673,28,8,700000,4250,6,Cloudy,Monsoon,0
2025-09-20,Indore,Urban,2502,29,19,2000000,7994,6,Rainy,Monsoon,0
2025-09-21,Jabalpur,Rural,613,27,22,800000,6007,7,Rainy,Monsoon,0
2025-09-22,Bhopal,Rural,1275,24,12,1500000,7747,9,Rainy,Monsoon,0
2025-09-23,Jabalpur,Urban,1079,30,16,800000,6428,9,Rainy,Monsoon,0
2025-09-24,Gwalior,Urban,1376,29,15,1000000,4052,7,Rainy,Monsoon,0
2025-09-25,Gwalior,Rural,792,26,21,1000000,6820,6,Rainy,Monsoon,0
2025-09-26,Bhopal,Urban,1947,26,11,1500000,3625,8,Rainy,Monsoon,0
2025-09-27,Gwalior,Rural,835,25,17,1000000,6529,9,Rainy,Monsoon,0
2025-09-28,Gwalior,Urban,1246,28,16,1000000,5727,7,Rainy,Monsoon,0
2025-09-29,Bhopal,Urban,1955,25,13,1500000,6076,9,Rainy,Monsoon,0
2025-09-30,Jabalpur,Urban,1000,30,23,800000,3342,7,Rainy,Monsoon,1
2025-10-01,Indore,Urban,2517,11,2,2000000,4878,8,Cloudy,Winter,0
2025-10-02,Jabalpur,Urban,1163,24,2,800000,6544,7,Cloudy,Winter,0
2025-10-03,Bhopal,Urban,2058,23,0,1500000,6508,9,Sunny,Winter,0
2025-10-04,Ujjain,Rural,625,16,2,700000,4900,7,Cloudy,Winter,0
2025-10-05,Gwalior,Rural,973,20,0,1000000,5265,8,Sunny,Winter,0
2025-10-06,Ujjain,Urban,1030,16,1,700000,3416,8,Cloudy,Winter,0
2025-10-07,Gwalior,Rural,929,11,0,1000000,7778,9,Sunny,Winter,0
2025-10-08,Bhopal,Urban,1884,15,2,1500000,3180,6,Cloudy,Winter,0
