jan-feb,feb,reservoirlevel,jan,nov,jul,apr,year,district,sep,state_ut_name,capacity,jun-sep,oct-dec,oct,may,outflow,mar-may,population,dec,inflow,aug,annual,jun,mar,Water_Demand
14.534144568529932,6.003785558606234,438.50717035133135,7.912301251937243,14.414472585976451,328.11825565942866,0.775247862064788,2044.8354360810613,HARDA,196.120263327672,MADHYA PRADESH,747.7482975182138,1022.132846443314,61.50898544435976,35.87951726793435,6.027060171260922,100.5039437696549,10.01133914289024,2358564.3587181736,9.892730009196969,116.83115697166328,393.2817491454119,1147.9748676175038,110.30971594191928,3.1076773252240484,471668.79194187914
9.11099276005462,3.3499001286674743,435.9373431311037,6.949019504139191,9.300030721778018,304.05911673795714,1.7369419627804283,2004.3328785055223,BARAN,114.39682667424648,RAJASTHAN,753.0043851725277,878.175713652349,39.472973876514864,24.97659395980248,7.336472589028538,99.93524706489671,10.67965212109672,2448139.10605036,4.17884442343112,121.9673399659373,289.5280700129761,940.4168591693732,74.52816419703848,2.5458847132758287,489606.4303811732
1.1628205209584714,0.0576002303623542,467.93893075323007,1.0752356866238602,11.299039377227931,303.8386749259528,0.3575564153068367,1941.12681212957,PANCHMAHALS,172.0996588786988,GUJARAT,733.2383495727252,830.369998760216,41.60776052725495,28.446648923971395,5.807016868714814,96.46363805471104,7.534905812747419,2447346.8827550043,1.8197554364328667,130.8112341243068,315.4883669078084,923.939798864502,104.52549334766044,0.7897227234879123,489438.8121008083
28.80315935692857,11.536824018103674,492.46256317801806,13.46646193317671,5.077114557126851,371.7016732718012,7.089841574252818,2147.682074309052,JANJGIR-CHAMP,214.70865737718464,CHATISGARH,752.9896542219124,1152.2450900899305,62.09751240155643,46.94062890011056,10.633042762056853,88.71614885711904,31.21063402477624,2465165.410368435,6.471572721698064,111.4583767463622,399.14693843649735,1172.4188567008166,179.16472773124232,14.504030779633906,492973.6029274957
35.60680706524541,13.594859443750272,493.53698588236176,21.01602984999809,8.090035879370244,254.5695431457376,10.26873306738479,1946.2570926780727,KODERMA,193.4349806678696,JHARKHAND,718.5601165522198,870.6869243100002,100.79552241263336,83.63728339430696,27.632766628056267,98.13977912795956,51.76949256198903,2285531.2026673392,7.512703844332859,122.04141241671564,252.61325988709405,1156.386959757456,162.562312246326,12.801552257735803,457055.3693264591
19.84806827071236,9.817763586182064,480.16552901136185,12.578133818122236,6.385193662359711,327.0603661809776,6.238238923540296,1978.8155745712384,AZAMGARH,234.02688055182355,UTTAR PRADESH,672.9498714032646,963.042204971228,49.11507199271489,37.39387527163518,15.502915946164114,91.00370910054946,30.72562491475109,2411559.754880486,3.8453345458711263,122.45179961496508,281.16251972788496,1048.8355164152467,92.9319467930722,8.971115981327259,482249.1751864764
10.10955481027088,5.194555573061658,460.7345604400255,3.9642923630705726,2.651794950484537,152.36791949105327,4.408149656457692,2009.381541370832,NAGAUR,47.34660586659662,RAJASTHAN,735.3344183565947,362.635043047098,14.93477814972902,7.488324304919079,15.444454461207393,104.57766958437612,22.78364157453819,2488400.866897963,2.925916431874921,129.8107977113933,113.193164951151,355.2941772742103,40.4692676819324,2.7841724747450334,497698.144816318
27.447109600439635,11.258822955000094,500.0734902177396,19.1247450039041,3.71591648216397,280.4128576691626,6.072718501788242,1965.5434284165808,SITAPUR,202.0658178645837,UTTAR PRADESH,721.0870787348468,949.1085667920456,74.88608347987338,65.08448556813373,18.48631341095797,99.33885322618544,35.48919312813087,2185269.463234541,8.598237123778816,118.97927109654356,281.13049987736747,981.2050432036422,107.43766469213668,11.776312776359823,437037.12616374425
8.272601607831742,2.574055824388082,449.57958582855935,5.55557326365963,14.860839876075454,274.74827258656217,1.2731893254817308,1958.5337845649888,INDORE,172.67653523251732,MADHYA PRADESH,677.9678111879999,833.7582654402675,51.95608612519698,35.247469851729626,8.275509383412787,99.54921128091766,11.869165776968028,2147987.8860472133,5.757183170987989,119.6845618914668,257.49827424925155,951.984229932541,121.58890494604016,1.788549314117508,429584.1474299799
3.965634284299442,3.13929422270351,463.7168988207733,1.7780699200575698,20.089241308942825,166.1529768949816,17.360007113505787,1852.166550667632,MAHABUBNAGAR,143.3684707961851,ANDHRA PRADESH,769.8855362736656,498.7399215255336,103.3043682447275,76.87728367538067,35.58646164562318,94.53943050781552,56.50171208081598,2345195.127671564,4.187183079717191,113.31970656375287,147.28760830535978,722.1106868032016,86.15016162567042,5.153887937552521,469028.1427637895
37.357735507908366,17.90836728270697,485.4196535101863,17.702179367772636,13.88438976043216,497.75527062721,21.669702775430725,2070.20009321218,SIMDEGA,306.64708521003035,JHARKHAND,738.9024482070255,1278.923195282479,87.25918548809985,58.53133671347546,35.38452606162147,97.47087560152502,74.37308084681983,2389450.5786320823,6.658521427642902,114.77037373044924,370.5112550140663,1515.4409584520592,243.70215256763163,12.983303073249129,477810.19145783724
37.54283592932238,18.24609153453096,442.7886281266925,17.523937412387884,8.254953659793063,368.14308621368303,9.033822656495513,2127.1276586651643,LATEHAR,213.31156193330247,JHARKHAND,723.7352931688014,1011.304009665494,86.82394030474612,67.44113826911088,24.375758254917045,88.00109921829441,53.51751630865226,2557341.2402628143,8.073579048381006,115.69386503698506,260.08765914549946,1234.9193361100963,165.5390667098502,21.224022472493857,511409.3624064638
26.44458109057525,9.033867145829577,477.4198687793928,15.762436669466732,6.7755124121149,324.602105850267,8.639287668804046,2064.4996497395746,SARAN,231.19606968868223,BIHAR,721.7157749415527,911.2782299468648,68.01091580375139,59.56403944586336,38.27884993976223,94.85849295785444,56.88148973516714,2530540.436773777,5.652578383148615,114.34796106639756,291.6699612770407,1097.6262875877248,132.02125851486215,8.709946691476942,506093.85134491965
26.08391360789387,10.20537258518246,481.7818163254108,15.71269258613956,6.983379400640707,258.39271194013986,4.610005109842152,2137.2292242542853,JHANSI,179.88876841300993,UTTAR PRADESH,747.9169453526363,788.6078570701515,49.6819597487914,38.5358126632172,8.661845697366408,95.01993594112118,19.503511890969463,2248172.995810572,6.3122521825577165,121.87150513804043,318.68097725749726,893.2537879960506,78.04219684258824,5.468832269042931,449622.5943330014
4.5560225350586885,0.9779519968245984,453.9585096915071,3.788111353425858,15.853937990667452,279.729540699669,3.467007198298001,2087.676381786337,PRATAPGARH(CHT,160.3629951545406,RAJASTHAN,760.0795309798347,940.9750571635695,53.43925939438575,36.10773811706878,5.569847557554005,96.6981301116691,12.09835548415312,2280717.9336477234,2.950529083623932,115.1718962847792,289.9286631856456,909.656934063421,107.78792021120525,2.940260107034921,456115.4901026787
27.13419034867185,12.022051281891542,482.4976794352844,13.946497999590866,14.1695209479646,317.7566088632089,9.39695636569768,2167.606561464396,NAGPUR,162.9781224264063,MAHARASHTRA,686.1848162694233,936.822786363301,86.45303070507978,55.15479026533893,12.32013029442372,102.86964537886054,34.97338251748578,2150403.8111332543,11.68709794350139,118.41861264046132,281.6053524588384,1127.2591630193294,149.69710218672637,17.664898302338617,430026.0859931555
1.9251931280324743,0.5424059456141943,489.0302795486392,1.1345839346585105,7.110844865824396,253.8319004271208,1.1026249432318744,2145.5519191896333,MEHSANA,127.26547209688458,GUJARAT,792.0949674675727,684.3282241176926,27.527981859046672,17.69182210680298,5.875281453470085,87.43211750515985,8.226678457805255,2272464.2679652106,2.038736574706453,121.609080544703,210.56526949871275,690.7954975588983,74.18437001545887,0.9091279106882264,454472.26048551913
1.0041382084121866,0.0781919367947186,476.5953967489059,0.7789765341768986,11.541213271837046,313.506622031595,0.2103945515820676,2128.324481268505,PANCHMAHALS,165.90124471902504,GUJARAT,675.4726821420477,945.1092079636372,36.4744253791622,22.40373029563733,6.206950560664613,101.84876061920704,7.180243515105576,2254497.8697455926,2.093519745621045,111.78878667099906,332.3309341272204,936.1493638188558,107.26497313729256,0.6946837041191253,450874.0539270883
22.5667125787713,7.699060466585391,494.7886670124914,13.776410433157812,6.557798419494775,285.1916691677736,10.200019235376852,1859.1440434095111,SHEIKHPURA,190.39929447380896,BIHAR,713.8272268169934,926.0844965324574,70.63798929692295,58.9215889699282,32.7175303200248,97.91263506371016,47.17359968967685,2258732.1394436345,5.127861156212454,119.21385370395792,229.97296633828324,939.1693794377144,141.98486201646506,8.293805224882975,451712.04711350246
27.78021388917029,10.80637409422526,459.2624470916908,15.679878161342735,2.3041348457431017,327.8005732862971,5.558669904025724,2068.368972786301,BASTI,197.74018965252907,UTTAR PRADESH,752.5729149195153,970.6229603524296,54.61337194738648,47.10459764263728,19.996278481792537,95.7945090658246,36.81999973139288,2283112.165722585,7.50946180805252,126.32292780991072,282.42781430069795,1010.057539098474,127.42082577188364,11.717169150413536,456573.06504230376
23.748181185072497,10.32804620754059,477.66954652098,14.024690713346056,4.241760798874819,140.7512069769892,6.046872939754933,2011.7228317841727,BHIWANI,55.48011075147923,HARYANA,715.809204494987,335.86978640832297,21.768712108164703,13.73474309885133,12.12158874513693,96.80167314551856,25.433329473829104,2380544.989426257,3.5620373863051302,117.20895724609484,129.98856122723754,445.0856050706647,32.515509476017755,8.2891747646823,476123.68883510126
1.6492979210459082,0.364047000280489,452.72637561704977,1.1295050932235882,23.017497110043248,302.4793705053676,4.437638615257747,1958.458085813372,NASHIK,192.9578391904819,MAHARASHTRA,696.6488542817259,861.8758631376232,96.50171753383964,69.78005938940677,15.265772756618054,94.3215086403058,20.53548399914387,2168369.637876729,4.931390297904979,115.33237810525104,237.61669412652492,1069.322658727724,157.08745710652963,1.055691328855995,433619.6963820936
25.81741056473873,9.065123524911234,477.7823760440246,17.568478857443708,9.770588335084366,275.3130941178819,3.4387376044833324,1970.799081629115,ALLAHABAD,188.68931289846563,UTTAR PRADESH,735.6957727424483,816.1633545134148,47.9809041943897,34.2093182257036,7.033057119673171,88.5765784711884,17.8098983576024,2417368.701129099,4.687213476443315,112.45161240503502,258.2717606879746,888.128356852722,86.30073748879795,7.130521765019249,483464.699811766
18.643222980905083,6.793969560101794,441.135202926562,11.582191998806248,7.990078211337406,349.3774840825259,2.412887839407201,1981.6169529201456,BHOPAL,214.688080075812,MADHYA PRADESH,753.854934111852,979.6585362078768,51.70262050580656,33.33468999207533,10.4312848313701,100.16576236227638,18.88678691835125,2241027.6219149777,10.45132693823853,114.87321894348878,355.1155256311684,997.2270716020572,111.21415767246326,6.434896307170937,448178.94725698326
31.07328361973007,12.728710353949973,439.8003691967788,18.99281689962765,4.404344871118076,198.7354579933196,4.640064880286438,1936.263828298572,ALIGARH,128.03761710208192,UTTAR PRADESH,679.2192758568198,641.532165369398,52.15524651258187,38.38910136465901,18.95067876957714,90.98319762000834,33.70865352683699,2323447.7105421256,6.504168406309129,109.40907643583976,277.4722568225246,775.9535647129092,45.28268285288344,10.06649397669539,464673.01420487085
10.35785919428676,2.918539510805996,454.8115902407975,6.986394577995237,9.67571341513076,287.60648562980083,1.6266486508128113,2084.657919449019,BARAN,118.89058720693993,RAJASTHAN,757.807795802506,794.9005617469287,40.09511931196402,23.74249713875381,6.496710646391185,106.66735501301068,10.662102846019025,2341656.220718007,4.490788894286055,113.88886609342906,325.41709364994114,852.6077427435738,74.98723027915779,2.8832107309508395,468327.27355889534
25.568683636511054,12.717523235170594,485.61862003828656,12.06158544947036,2.4887773969917446,184.41605537053587,4.11381955869803,1953.363007137413,ETAH,114.17992027913505,UTTAR PRADESH,747.1703312412478,590.1300445560863,50.6324944894542,37.76684875891442,12.239287388587115,96.66945877332792,26.20179935594405,2600607.5037396485,4.120663664958557,115.06636634502804,248.0003749055961,677.460170427628,51.26656388254016,9.925184054307165,520120.23666461045
3.412359017167358,0.5521884198264289,458.62619376380536,2.6216279052255427,13.399059596153467,265.6260317087704,0.8834212753444031,2024.1686643652413,BANSWARA,155.05698567682057,RAJASTHAN,684.4936945455723,805.8120391402693,41.952556160641485,24.40843626324025,5.056213165916777,99.35784189504886,7.439918383863131,2384680.493671385,3.1412387567848503,115.76592094254173,269.7744614302087,908.5101858840476,97.96955151482484,1.548734896110945,476901.7705319787
36.76401483048364,18.421914470734915,470.35029085521137,17.44118671642505,7.3102853016030975,345.9296190887252,8.372620373682722,2031.5731919908656,LATEHAR,229.3191892305337,JHARKHAND,700.4958296418722,974.0692253543118,82.88719056392571,65.4094814469824,22.475317288995644,90.5402647115606,48.47241691154191,2354781.9272418856,8.168965332464857,124.17206124673274,281.0503805139397,1226.0879479470275,175.33396461747384,20.88430166257303,470913.7862842627
8.00430746971908,4.212974308376737,446.7598647626402,4.216995827053728,33.066968739487386,165.96951220094053,13.805822044950148,2032.29296196324,NALGONDA,152.11330746055867,ANDHRA PRADESH,676.727694413323,514.9973099817603,142.94248928056885,109.1102896685538,30.04056698285545,100.34812877350568,53.26070088111197,2412117.2723986646,7.568951992160293,109.67290410283556,134.54029333255923,794.6853572083537,96.68509343415828,9.29680662466397,482413.25100549584
1.4864260728159908,0.6069074401959573,514.6642044589099,0.9462526706310792,6.3153555034523805,279.09110346122986,0.3498398426737535,2096.064763171584,GANDHINAGAR,145.80060093787694,GUJARAT,708.169407775488,718.8521736297255,29.20871629788364,19.043661545385472,7.919297461493852,99.38315016690753,7.866264958902763,2435650.1977360607,2.4422162216726075,120.84665988386756,214.21455331891272,774.4839125449176,70.80264385494648,0.5878635292457295,487110.9246911617
33.45031389348241,18.20776692544328,482.3393943710214,20.83109586933688,5.5990327221592215,195.44272325707988,8.92114276346387,1956.5305068779217,ROHTAK,67.04730047728248,HARYANA,678.6137740178043,513.5053146701474,28.728073577571863,12.593783077683574,19.206847974447275,102.83131979248164,46.30826282565471,2219693.7099938216,7.315673740694798,108.79349461174422,187.2084831829439,608.968277149729,50.904798142384045,16.86778110603646,443942.08560812694
16.819547129221895,8.5089080127734,511.25842283998736,8.298056159114944,5.020275988900956,202.76505577490207,2.4887592913095484,2071.4162608027736,KARAULI,89.90655352990373,RAJASTHAN,765.4773496677011,626.0585940776889,24.8851600816672,15.958029750514262,9.950724804822372,100.55705373472696,15.292935934937203,2319683.832297316,4.049901233943218,126.62319831430123,272.03676772827384,718.8375257133836,49.236774044958594,3.316776867487217,463925.82218868076
